timestamp,minute_index,hour_of_day,minute_of_hour,txn_count,fraud_count,suspicious_count,normal_count,avg_risk,max_velocity,total_amount,anomaly,spike_type,alert_level,running_txn_total,running_fraud_total,fraud_rate_pct,human_readable_spike
2026-05-19T02:28:00Z,680,2,28,1,1,1,0,0.0907,3,17503.62,False,none,LOW,4285,294,6.86,
2026-05-19T02:29:00Z,681,2,29,2,0,0,2,0.2339,7,23670.46,False,none,LOW,4287,294,6.86,
2026-05-19T02:30:00Z,682,2,30,3,1,1,1,0.5699,3,232140.36,True,amount_spike,MEDIUM,4290,295,6.88,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T02:31:00Z,683,2,31,0,0,1,0,0.3449,8,23407.38,False,none,LOW,4290,295,6.88,
2026-05-19T02:32:00Z,684,2,32,1,0,1,0,0.2606,4,27246.65,False,none,LOW,4291,295,6.87,
2026-05-19T02:33:00Z,685,2,33,2,0,1,1,0.1507,8,7678.05,False,none,LOW,4293,295,6.87,
2026-05-19T02:34:00Z,686,2,34,2,1,0,1,0.0539,4,29880.04,False,none,LOW,4295,296,6.89,
2026-05-19T02:35:00Z,687,2,35,1,1,1,0,0.2487,6,19330.44,False,none,LOW,4296,297,6.91,
2026-05-19T02:36:00Z,688,2,36,3,0,0,3,0.124,6,30386.64,False,none,LOW,4299,297,6.91,
2026-05-19T02:37:00Z,689,2,37,3,0,0,3,0.2313,9,27786.96,False,none,LOW,4302,297,6.9,
2026-05-19T02:38:00Z,690,2,38,1,0,0,1,0.1864,9,20334.01,False,none,LOW,4303,297,6.9,
2026-05-19T02:39:00Z,691,2,39,2,0,0,2,0.2633,7,11326.01,False,none,LOW,4305,297,6.9,
2026-05-19T02:40:00Z,692,2,40,2,1,0,1,0.0913,6,7906.26,False,none,LOW,4307,298,6.92,
2026-05-19T02:41:00Z,693,2,41,3,0,0,3,0.2363,2,20354.16,False,none,LOW,4310,298,6.91,
2026-05-19T02:42:00Z,694,2,42,2,10,1,0,0.9347,35,49833.63,True,burst,CRITICAL,4312,308,7.14,Velocity Burst — possible card testing or account takeover
2026-05-19T02:43:00Z,695,2,43,3,1,1,1,0.2393,9,8821.23,False,none,LOW,4315,309,7.16,
2026-05-19T02:44:00Z,696,2,44,3,0,0,3,0.2922,5,32788.4,False,none,LOW,4318,309,7.16,
2026-05-19T02:45:00Z,697,2,45,2,0,0,2,0.0757,2,20933.77,False,none,LOW,4320,309,7.15,
2026-05-19T02:46:00Z,698,2,46,1,0,1,0,0.3252,8,30295.43,False,none,LOW,4321,309,7.15,
2026-05-19T02:47:00Z,699,2,47,2,0,0,2,0.1325,4,24257.56,False,none,LOW,4323,309,7.15,
2026-05-19T02:48:00Z,700,2,48,2,0,0,2,0.0562,7,23106.22,False,none,LOW,4325,309,7.14,
2026-05-19T02:49:00Z,701,2,49,3,0,0,3,0.2932,4,4497.64,False,none,LOW,4328,309,7.14,
2026-05-19T02:50:00Z,702,2,50,1,0,0,1,0.0935,2,5958.54,False,none,LOW,4329,309,7.14,
2026-05-19T02:51:00Z,703,2,51,0,1,1,0,0.2084,7,27520.46,False,none,LOW,4329,310,7.16,
2026-05-19T02:52:00Z,704,2,52,1,0,0,1,0.1044,8,25995.08,False,none,LOW,4330,310,7.16,
2026-05-19T02:53:00Z,705,2,53,2,1,0,1,0.3444,4,14091.4,False,none,LOW,4332,311,7.18,
2026-05-19T02:54:00Z,706,2,54,3,0,0,3,0.6673,1,239812.59,True,amount_spike,HIGH,4335,311,7.17,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T02:55:00Z,707,2,55,4,2,0,2,0.2434,2,2803.8,False,none,LOW,4339,313,7.21,
2026-05-19T02:56:00Z,708,2,56,3,0,1,2,0.1786,1,8606.81,False,none,LOW,4342,313,7.21,
2026-05-19T02:57:00Z,709,2,57,3,0,0,3,0.3294,5,15064.21,False,none,LOW,4345,313,7.2,
2026-05-19T02:58:00Z,710,2,58,2,4,2,0,0.1706,6,21490.92,False,none,LOW,4347,317,7.29,
2026-05-19T02:59:00Z,711,2,59,2,0,0,2,0.0516,1,30277.42,False,none,LOW,4349,317,7.29,
2026-05-19T03:00:00Z,712,3,0,1,0,0,1,0.2149,4,17343.23,False,none,LOW,4350,317,7.29,
2026-05-19T03:01:00Z,713,3,1,1,1,0,0,0.0881,4,26920.42,False,none,LOW,4351,318,7.31,
2026-05-19T03:02:00Z,714,3,2,5,0,1,4,0.6028,10,34610.34,True,risk_surge,HIGH,4356,318,7.3,Risk Surge — device or IP clustering detected
2026-05-19T03:03:00Z,715,3,3,2,0,1,1,0.163,7,34780.0,False,none,LOW,4358,318,7.3,
2026-05-19T03:04:00Z,716,3,4,1,0,3,0,0.8252,18,28160.78,True,risk_surge,CRITICAL,4359,318,7.3,Risk Surge — device or IP clustering detected
2026-05-19T03:05:00Z,717,3,5,3,0,0,3,0.1815,8,26735.7,False,none,LOW,4362,318,7.29,
2026-05-19T03:06:00Z,718,3,6,1,0,0,1,0.1858,1,10252.68,False,none,LOW,4363,318,7.29,
2026-05-19T03:07:00Z,719,3,7,2,0,1,1,0.0855,5,23697.15,False,none,LOW,4365,318,7.29,
2026-05-19T03:08:00Z,720,3,8,2,0,1,1,0.1627,4,31797.12,False,none,LOW,4367,318,7.28,
2026-05-19T03:09:00Z,721,3,9,1,0,0,1,0.136,2,3919.51,False,none,LOW,4368,318,7.28,
2026-05-19T03:10:00Z,722,3,10,1,0,1,0,0.067,1,27335.96,False,none,LOW,4369,318,7.28,
2026-05-19T03:11:00Z,723,3,11,1,0,0,1,0.0516,4,15185.29,False,none,LOW,4370,318,7.28,
2026-05-19T03:12:00Z,724,3,12,5,0,0,5,0.2882,2,25426.72,False,none,LOW,4375,318,7.27,
2026-05-19T03:13:00Z,725,3,13,2,1,0,1,0.1054,3,23101.65,False,none,LOW,4377,319,7.29,
2026-05-19T03:14:00Z,726,3,14,1,0,0,1,0.2595,6,7223.86,False,none,LOW,4378,319,7.29,
2026-05-19T03:15:00Z,727,3,15,0,0,0,0,0.0959,4,18519.94,False,none,LOW,4378,319,7.29,
2026-05-19T03:16:00Z,728,3,16,0,0,1,0,0.3275,8,29085.98,False,none,LOW,4378,319,7.29,
2026-05-19T03:17:00Z,729,3,17,2,0,0,2,0.1212,1,6047.21,False,none,LOW,4380,319,7.28,
2026-05-19T03:18:00Z,730,3,18,2,0,1,1,0.2011,1,31622.85,False,none,LOW,4382,319,7.28,
2026-05-19T03:19:00Z,731,3,19,6,0,1,5,0.2863,1,12522.62,False,none,LOW,4388,319,7.27,
2026-05-19T03:20:00Z,732,3,20,1,0,0,1,0.2193,3,5562.66,False,none,LOW,4389,319,7.27,
2026-05-19T03:21:00Z,733,3,21,2,1,0,1,0.2883,4,18781.91,False,none,LOW,4391,320,7.29,
2026-05-19T03:22:00Z,734,3,22,0,1,0,0,0.1318,7,25301.92,False,none,LOW,4391,321,7.31,
2026-05-19T03:23:00Z,735,3,23,3,0,1,2,0.0513,7,34813.34,False,none,LOW,4394,321,7.31,
2026-05-19T03:24:00Z,736,3,24,3,0,0,3,0.1851,6,34224.12,False,none,LOW,4397,321,7.3,
2026-05-19T03:25:00Z,737,3,25,0,3,1,0,0.8248,24,35535.99,True,burst,CRITICAL,4397,324,7.37,Velocity Burst — possible card testing or account takeover
2026-05-19T03:26:00Z,738,3,26,2,1,1,0,0.6996,5,151388.03,True,amount_spike,HIGH,4399,325,7.39,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T03:27:00Z,739,3,27,1,0,0,1,0.1428,8,7456.45,False,none,LOW,4400,325,7.39,
2026-05-19T03:28:00Z,740,3,28,2,0,0,2,0.1687,3,7975.36,False,none,LOW,4402,325,7.38,
2026-05-19T03:29:00Z,741,3,29,2,0,1,1,0.1296,9,25927.57,False,none,LOW,4404,325,7.38,
2026-05-19T03:30:00Z,742,3,30,1,0,1,0,0.3138,2,21036.43,False,none,LOW,4405,325,7.38,
2026-05-19T03:31:00Z,743,3,31,2,0,0,2,0.2109,6,2492.92,False,none,LOW,4407,325,7.37,
2026-05-19T03:32:00Z,744,3,32,3,1,0,2,0.057,3,15617.29,False,none,LOW,4410,326,7.39,
2026-05-19T03:33:00Z,745,3,33,2,1,1,0,0.2217,7,32501.85,False,none,LOW,4412,327,7.41,
2026-05-19T03:34:00Z,746,3,34,2,0,1,1,0.2737,3,7775.56,False,none,LOW,4414,327,7.41,
2026-05-19T03:35:00Z,747,3,35,3,1,1,1,0.1991,6,24015.12,False,none,LOW,4417,328,7.43,
2026-05-19T03:36:00Z,748,3,36,0,0,0,0,0.3411,9,9674.55,False,none,LOW,4417,328,7.43,
2026-05-19T03:37:00Z,749,3,37,5,0,0,5,0.1393,2,12762.29,False,none,LOW,4422,328,7.42,
2026-05-19T03:38:00Z,750,3,38,1,0,0,1,0.0722,5,4985.13,False,none,LOW,4423,328,7.42,
2026-05-19T03:39:00Z,751,3,39,0,1,0,0,0.7139,3,98977.79,True,amount_spike,HIGH,4423,329,7.44,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T03:40:00Z,752,3,40,3,0,0,3,0.2976,7,6546.41,False,none,LOW,4426,329,7.43,
2026-05-19T03:41:00Z,753,3,41,2,0,1,1,0.152,3,13594.48,False,none,LOW,4428,329,7.43,
2026-05-19T03:42:00Z,754,3,42,2,0,0,2,0.2118,1,33464.27,False,none,LOW,4430,329,7.43,
2026-05-19T03:43:00Z,755,3,43,3,0,0,3,0.256,1,4933.69,False,none,LOW,4433,329,7.42,
2026-05-19T03:44:00Z,756,3,44,2,0,0,2,0.0766,7,13491.19,False,none,LOW,4435,329,7.42,
2026-05-19T03:45:00Z,757,3,45,1,0,0,1,0.3263,6,5270.25,False,none,LOW,4436,329,7.42,
2026-05-19T03:46:00Z,758,3,46,5,0,0,5,0.1274,1,2306.38,False,none,LOW,4441,329,7.41,
2026-05-19T03:47:00Z,759,3,47,1,0,0,1,0.0678,4,25049.26,False,none,LOW,4442,329,7.41,
2026-05-19T03:48:00Z,760,3,48,6,0,1,5,0.1325,8,10228.12,False,none,LOW,4448,329,7.4,
2026-05-19T03:49:00Z,761,3,49,2,0,0,2,0.5441,8,251749.99,True,amount_spike,MEDIUM,4450,329,7.39,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T03:50:00Z,762,3,50,0,2,0,0,0.2575,2,31310.97,False,none,LOW,4450,331,7.44,
2026-05-19T03:51:00Z,763,3,51,3,0,0,3,0.1919,3,11618.59,False,none,LOW,4453,331,7.43,
2026-05-19T03:52:00Z,764,3,52,2,0,0,2,0.2733,2,3528.55,False,none,LOW,4455,331,7.43,
2026-05-19T03:53:00Z,765,3,53,5,0,0,5,0.1416,5,26887.03,False,none,LOW,4460,331,7.42,
2026-05-19T03:54:00Z,766,3,54,2,0,1,1,0.2219,4,20120.54,False,none,LOW,4462,331,7.42,
2026-05-19T03:55:00Z,767,3,55,3,0,0,3,0.3497,6,25506.78,False,none,LOW,4465,331,7.41,
2026-05-19T03:56:00Z,768,3,56,4,0,0,4,0.0509,7,8373.75,False,none,LOW,4469,331,7.41,
2026-05-19T03:57:00Z,769,3,57,2,0,1,1,0.7289,3,144777.0,True,amount_spike,HIGH,4471,331,7.4,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T03:58:00Z,770,3,58,3,0,0,3,0.1578,3,10712.45,False,none,LOW,4474,331,7.4,
2026-05-19T03:59:00Z,771,3,59,3,0,1,2,0.2122,8,8378.18,False,none,LOW,4477,331,7.39,
2026-05-19T04:00:00Z,772,4,0,1,0,1,0,0.0559,5,10068.56,False,none,LOW,4478,331,7.39,
2026-05-19T04:01:00Z,773,4,1,3,0,0,3,0.886,11,27193.08,True,risk_surge,CRITICAL,4481,331,7.39,Risk Surge — device or IP clustering detected
2026-05-19T04:02:00Z,774,4,2,2,1,0,1,0.244,6,3787.68,False,none,LOW,4483,332,7.41,
2026-05-19T04:03:00Z,775,4,3,4,0,1,3,0.2442,4,10810.59,False,none,LOW,4487,332,7.4,
2026-05-19T04:04:00Z,776,4,4,1,1,0,0,0.0554,4,7659.72,False,none,LOW,4488,333,7.42,
2026-05-19T04:05:00Z,777,4,5,1,0,1,0,0.2333,7,2130.1,False,none,LOW,4489,333,7.42,
2026-05-19T04:06:00Z,778,4,6,2,2,0,0,0.1643,1,22420.28,False,none,LOW,4491,335,7.46,
2026-05-19T04:07:00Z,779,4,7,1,0,0,1,0.3186,9,28072.6,False,none,LOW,4492,335,7.46,
2026-05-19T04:08:00Z,780,4,8,1,0,2,0,0.0549,5,10278.54,False,none,LOW,4493,335,7.46,
2026-05-19T04:09:00Z,781,4,9,2,0,2,0,0.07,7,17971.17,False,none,LOW,4495,335,7.45,
2026-05-19T04:10:00Z,782,4,10,1,1,0,0,0.2405,2,4290.41,False,none,LOW,4496,336,7.47,
2026-05-19T04:11:00Z,783,4,11,3,1,1,1,0.2814,2,14075.66,False,none,LOW,4499,337,7.49,
2026-05-19T04:12:00Z,784,4,12,0,1,0,0,0.0552,5,20129.42,False,none,LOW,4499,338,7.51,
2026-05-19T04:13:00Z,785,4,13,1,0,1,0,0.3356,8,31913.46,False,none,LOW,4500,338,7.51,
2026-05-19T04:14:00Z,786,4,14,1,1,0,0,0.2028,2,4157.18,False,none,LOW,4501,339,7.53,
2026-05-19T04:15:00Z,787,4,15,2,0,2,0,0.0981,7,27506.74,False,none,LOW,4503,339,7.53,
2026-05-19T04:16:00Z,788,4,16,2,1,1,0,0.2808,6,15003.72,False,none,LOW,4505,340,7.55,
2026-05-19T04:17:00Z,789,4,17,0,0,1,0,0.2387,9,16210.81,False,none,LOW,4505,340,7.55,
2026-05-19T04:18:00Z,790,4,18,2,0,0,2,0.2954,5,27531.77,False,none,LOW,4507,340,7.54,
2026-05-19T04:19:00Z,791,4,19,1,0,0,1,0.1793,7,24568.69,False,none,LOW,4508,340,7.54,
2026-05-19T04:20:00Z,792,4,20,2,0,0,2,0.2907,1,9516.94,False,none,LOW,4510,340,7.54,
2026-05-19T04:21:00Z,793,4,21,1,1,0,0,0.0856,5,14321.04,False,none,LOW,4511,341,7.56,
2026-05-19T04:22:00Z,794,4,22,4,0,0,4,0.2532,5,27661.91,False,none,LOW,4515,341,7.55,
2026-05-19T04:23:00Z,795,4,23,3,0,1,2,0.0995,9,11835.58,False,none,LOW,4518,341,7.55,
2026-05-19T04:24:00Z,796,4,24,3,0,1,2,0.2858,6,23016.23,False,none,LOW,4521,341,7.54,
2026-05-19T04:25:00Z,797,4,25,2,0,1,1,0.1507,9,10847.3,False,none,LOW,4523,341,7.54,
2026-05-19T04:26:00Z,798,4,26,3,1,1,1,0.0591,2,5385.59,False,none,LOW,4526,342,7.56,
2026-05-19T04:27:00Z,799,4,27,2,0,1,1,0.1785,2,18461.21,False,none,LOW,4528,342,7.55,
2026-05-19T04:28:00Z,800,4,28,7,0,0,7,0.2829,6,17503.4,False,none,LOW,4535,342,7.54,
2026-05-19T04:29:00Z,801,4,29,5,1,1,3,0.2991,2,16354.36,False,none,LOW,4540,343,7.56,
2026-05-19T04:30:00Z,802,4,30,1,1,0,0,0.102,4,3145.54,False,none,LOW,4541,344,7.58,
2026-05-19T04:31:00Z,803,4,31,3,0,0,3,0.2628,3,34491.88,False,none,LOW,4544,344,7.57,
2026-05-19T04:32:00Z,804,4,32,1,0,2,0,0.2956,8,19044.29,False,none,LOW,4545,344,7.57,
2026-05-19T04:33:00Z,805,4,33,3,0,1,2,0.3019,7,18004.96,False,none,LOW,4548,344,7.56,
2026-05-19T04:34:00Z,806,4,34,3,0,0,3,0.1789,6,28273.33,False,none,LOW,4551,344,7.56,
2026-05-19T04:35:00Z,807,4,35,0,0,0,0,0.3157,8,17726.07,False,none,LOW,4551,344,7.56,
2026-05-19T04:36:00Z,808,4,36,3,1,0,2,0.0591,8,32945.12,False,none,LOW,4554,345,7.58,
2026-05-19T04:37:00Z,809,4,37,3,2,0,1,0.2284,2,4024.64,False,none,LOW,4557,347,7.61,
2026-05-19T04:38:00Z,810,4,38,2,0,0,2,0.1405,1,5347.56,False,none,LOW,4559,347,7.61,
2026-05-19T04:39:00Z,811,4,39,0,0,1,0,0.1049,7,16191.27,False,none,LOW,4559,347,7.61,
2026-05-19T04:40:00Z,812,4,40,2,1,0,1,0.2553,6,4591.66,False,none,LOW,4561,348,7.63,
2026-05-19T04:41:00Z,813,4,41,2,0,1,1,0.3217,3,25319.31,False,none,LOW,4563,348,7.63,
2026-05-19T04:42:00Z,814,4,42,0,0,1,0,0.3188,2,22815.62,False,none,LOW,4563,348,7.63,
2026-05-19T04:43:00Z,815,4,43,3,0,0,3,0.06,3,3702.0,False,none,LOW,4566,348,7.62,
2026-05-19T04:44:00Z,816,4,44,3,0,0,3,0.1988,2,27722.58,False,none,LOW,4569,348,7.62,
2026-05-19T04:45:00Z,817,4,45,0,1,0,0,0.305,4,14453.8,False,none,LOW,4569,349,7.64,
2026-05-19T04:46:00Z,818,4,46,0,0,2,0,0.2784,5,5435.83,False,none,LOW,4569,349,7.64,
2026-05-19T04:47:00Z,819,4,47,1,0,1,0,0.2928,1,32662.11,False,none,LOW,4570,349,7.64,
2026-05-19T04:48:00Z,820,4,48,6,0,1,5,0.5606,7,115982.08,True,amount_spike,MEDIUM,4576,349,7.63,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T04:49:00Z,821,4,49,4,0,0,4,0.2855,3,22376.33,False,none,LOW,4580,349,7.62,
2026-05-19T04:50:00Z,822,4,50,4,2,0,2,0.165,9,13997.29,False,none,LOW,4584,351,7.66,
2026-05-19T04:51:00Z,823,4,51,7,0,0,7,0.204,9,33159.3,False,none,LOW,4591,351,7.65,
2026-05-19T04:52:00Z,824,4,52,2,0,0,2,0.1853,9,19538.58,False,none,LOW,4593,351,7.64,
2026-05-19T04:53:00Z,825,4,53,2,0,0,2,0.3497,2,10577.24,False,none,LOW,4595,351,7.64,
2026-05-19T04:54:00Z,826,4,54,4,1,2,1,0.3138,2,26491.15,False,none,LOW,4599,352,7.65,
2026-05-19T04:55:00Z,827,4,55,0,1,1,0,0.1366,9,34175.62,False,none,LOW,4599,353,7.68,
2026-05-19T04:56:00Z,828,4,56,2,2,0,0,0.2648,5,29271.22,False,none,LOW,4601,355,7.72,
2026-05-19T04:57:00Z,829,4,57,3,1,0,2,0.2159,1,29975.4,False,none,LOW,4604,356,7.73,
2026-05-19T04:58:00Z,830,4,58,3,0,0,3,0.126,7,14042.28,False,none,LOW,4607,356,7.73,
2026-05-19T04:59:00Z,831,4,59,2,1,0,1,0.223,2,9598.6,False,none,LOW,4609,357,7.75,
2026-05-19T05:00:00Z,832,5,0,1,0,0,1,0.3392,4,30771.89,False,none,LOW,4610,357,7.74,
2026-05-19T05:01:00Z,833,5,1,2,1,1,0,0.2626,2,12273.92,False,none,LOW,4612,358,7.76,
2026-05-19T05:02:00Z,834,5,2,5,0,1,4,0.2517,5,16274.79,False,none,LOW,4617,358,7.75,
2026-05-19T05:03:00Z,835,5,3,1,0,1,0,0.1786,2,13938.88,False,none,LOW,4618,358,7.75,
2026-05-19T05:04:00Z,836,5,4,2,0,0,2,0.1829,9,31725.29,False,none,LOW,4620,358,7.75,
2026-05-19T05:05:00Z,837,5,5,2,0,0,2,0.287,7,9936.17,False,none,LOW,4622,358,7.75,
2026-05-19T05:06:00Z,838,5,6,1,2,0,0,0.1481,1,25665.42,False,none,LOW,4623,360,7.79,
2026-05-19T05:07:00Z,839,5,7,0,0,0,0,0.2572,3,6597.73,False,none,LOW,4623,360,7.79,
2026-05-19T05:08:00Z,840,5,8,1,2,0,0,0.1066,2,10250.29,False,none,LOW,4624,362,7.83,
2026-05-19T05:09:00Z,841,5,9,3,0,1,2,0.337,7,21155.53,False,none,LOW,4627,362,7.82,
2026-05-19T05:10:00Z,842,5,10,4,1,3,0,0.7238,10,5870.55,True,risk_surge,HIGH,4631,363,7.84,Risk Surge — device or IP clustering detected
2026-05-19T05:11:00Z,843,5,11,4,0,0,4,0.2505,4,7886.88,False,none,LOW,4635,363,7.83,
2026-05-19T05:12:00Z,844,5,12,0,1,1,0,0.1437,4,7146.22,False,none,LOW,4635,364,7.85,
2026-05-19T05:13:00Z,845,5,13,0,1,1,0,0.1943,1,5185.13,False,none,LOW,4635,365,7.87,
2026-05-19T05:14:00Z,846,5,14,1,0,1,0,0.2977,5,21528.14,False,none,LOW,4636,365,7.87,
2026-05-19T05:15:00Z,847,5,15,3,0,1,2,0.1211,7,18191.77,False,none,LOW,4639,365,7.87,
2026-05-19T05:16:00Z,848,5,16,1,0,0,1,0.0652,7,13672.26,False,none,LOW,4640,365,7.87,
2026-05-19T05:17:00Z,849,5,17,1,0,0,1,0.091,3,20520.17,False,none,LOW,4641,365,7.86,
2026-05-19T05:18:00Z,850,5,18,1,1,0,0,0.1559,8,6177.2,False,none,LOW,4642,366,7.88,
2026-05-19T05:19:00Z,851,5,19,1,0,1,0,0.3384,2,32740.77,False,none,LOW,4643,366,7.88,
2026-05-19T05:20:00Z,852,5,20,1,0,0,1,0.305,9,30912.6,False,none,LOW,4644,366,7.88,
2026-05-19T05:21:00Z,853,5,21,7,0,0,7,0.6258,7,201197.85,True,amount_spike,HIGH,4651,366,7.87,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T05:22:00Z,854,5,22,1,0,0,1,0.5554,4,190161.71,True,amount_spike,MEDIUM,4652,366,7.87,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T05:23:00Z,855,5,23,1,2,1,0,0.1745,4,5506.21,False,none,LOW,4653,368,7.91,
2026-05-19T05:24:00Z,856,5,24,0,0,1,0,0.1479,3,24989.9,False,none,LOW,4653,368,7.91,
2026-05-19T05:25:00Z,857,5,25,2,0,0,2,0.094,2,17263.37,False,none,LOW,4655,368,7.91,
2026-05-19T05:26:00Z,858,5,26,1,1,1,0,0.2383,7,7665.96,False,none,LOW,4656,369,7.93,
2026-05-19T05:27:00Z,859,5,27,3,0,0,3,0.3194,9,11925.15,False,none,LOW,4659,369,7.92,
2026-05-19T05:28:00Z,860,5,28,2,0,0,2,0.0921,7,7553.33,False,none,LOW,4661,369,7.92,
2026-05-19T05:29:00Z,861,5,29,1,1,1,0,0.0946,7,34271.6,False,none,LOW,4662,370,7.94,
2026-05-19T05:30:00Z,862,5,30,2,0,0,2,0.2039,1,7121.64,False,none,LOW,4664,370,7.93,
2026-05-19T05:31:00Z,863,5,31,0,1,0,0,0.2946,2,33088.09,False,none,LOW,4664,371,7.95,
2026-05-19T05:32:00Z,864,5,32,1,0,1,0,0.0722,7,6362.91,False,none,LOW,4665,371,7.95,
2026-05-19T05:33:00Z,865,5,33,0,0,0,0,0.1215,8,26922.66,False,none,LOW,4665,371,7.95,
2026-05-19T05:34:00Z,866,5,34,2,0,1,1,0.257,5,29636.3,False,none,LOW,4667,371,7.95,
2026-05-19T05:35:00Z,867,5,35,2,0,1,1,0.7725,16,15991.97,True,risk_surge,HIGH,4669,371,7.95,Risk Surge — device or IP clustering detected
2026-05-19T05:36:00Z,868,5,36,3,1,0,2,0.0617,1,3779.31,False,none,LOW,4672,372,7.96,
2026-05-19T05:37:00Z,869,5,37,0,1,1,0,0.2597,1,11240.87,False,none,LOW,4672,373,7.98,
2026-05-19T05:38:00Z,870,5,38,3,0,0,3,0.2585,8,2526.1,False,none,LOW,4675,373,7.98,
2026-05-19T05:39:00Z,871,5,39,3,1,0,2,0.0511,4,30373.87,False,none,LOW,4678,374,7.99,
2026-05-19T05:40:00Z,872,5,40,1,0,0,1,0.3458,6,9594.42,False,none,LOW,4679,374,7.99,
2026-05-19T05:41:00Z,873,5,41,2,1,4,0,0.6208,15,26000.53,True,risk_surge,HIGH,4681,375,8.01,Risk Surge — device or IP clustering detected
2026-05-19T05:42:00Z,874,5,42,0,1,1,0,0.1784,7,13986.24,False,none,LOW,4681,376,8.03,
2026-05-19T05:43:00Z,875,5,43,3,0,0,3,0.2611,8,16226.71,False,none,LOW,4684,376,8.03,
2026-05-19T05:44:00Z,876,5,44,3,0,0,3,0.1796,7,26199.31,False,none,LOW,4687,376,8.02,
2026-05-19T05:45:00Z,877,5,45,4,0,0,4,0.2493,5,20324.87,False,none,LOW,4691,376,8.02,
2026-05-19T05:46:00Z,878,5,46,2,1,0,1,0.1128,8,9811.0,False,none,LOW,4693,377,8.03,
2026-05-19T05:47:00Z,879,5,47,3,0,1,2,0.1287,4,34788.47,False,none,LOW,4696,377,8.03,
2026-05-19T05:48:00Z,880,5,48,1,0,0,1,0.2068,2,27659.22,False,none,LOW,4697,377,8.03,
2026-05-19T05:49:00Z,881,5,49,1,0,1,0,0.1987,3,24238.54,False,none,LOW,4698,377,8.02,
2026-05-19T05:50:00Z,882,5,50,2,0,0,2,0.1185,7,18071.53,False,none,LOW,4700,377,8.02,
2026-05-19T05:51:00Z,883,5,51,6,0,0,6,0.1549,2,13184.59,False,none,LOW,4706,377,8.01,
2026-05-19T05:52:00Z,884,5,52,3,0,1,2,0.3482,8,15769.3,False,none,LOW,4709,377,8.01,
2026-05-19T05:53:00Z,885,5,53,1,1,1,0,0.2414,7,17669.18,False,none,LOW,4710,378,8.03,
2026-05-19T05:54:00Z,886,5,54,1,0,0,1,0.1713,9,30638.4,False,none,LOW,4711,378,8.02,
2026-05-19T05:55:00Z,887,5,55,4,1,0,3,0.142,5,29917.72,False,none,LOW,4715,379,8.04,
2026-05-19T05:56:00Z,888,5,56,4,0,0,4,0.2061,6,17266.22,False,none,LOW,4719,379,8.03,
2026-05-19T05:57:00Z,889,5,57,2,1,1,0,0.345,1,5123.25,False,none,LOW,4721,380,8.05,
2026-05-19T05:58:00Z,890,5,58,2,0,1,1,0.3074,8,33824.14,False,none,LOW,4723,380,8.05,
2026-05-19T05:59:00Z,891,5,59,0,1,1,0,0.1773,4,34772.69,False,none,LOW,4723,381,8.07,
2026-05-19T06:00:00Z,892,6,0,4,0,1,3,0.2506,7,33662.43,False,none,LOW,4727,381,8.06,
2026-05-19T06:01:00Z,893,6,1,5,0,1,4,0.1168,7,14443.38,False,none,LOW,4732,381,8.05,
2026-05-19T06:02:00Z,894,6,2,4,3,1,0,0.6028,22,46119.4,True,burst,HIGH,4736,384,8.11,Velocity Burst — possible card testing or account takeover
2026-05-19T06:03:00Z,895,6,3,6,0,0,6,0.2791,6,15510.22,False,none,LOW,4742,384,8.1,
2026-05-19T06:04:00Z,896,6,4,9,0,1,8,0.0641,9,27977.76,False,none,LOW,4751,384,8.08,
2026-05-19T06:05:00Z,897,6,5,6,0,0,6,0.1824,5,10809.0,False,none,LOW,4757,384,8.07,
2026-05-19T06:06:00Z,898,6,6,4,0,0,4,0.1947,8,18933.67,False,none,LOW,4761,384,8.07,
2026-05-19T06:07:00Z,899,6,7,2,0,0,2,0.1169,7,20009.48,False,none,LOW,4763,384,8.06,
2026-05-19T06:08:00Z,900,6,8,10,0,0,10,0.2032,5,28148.57,False,none,LOW,4773,384,8.05,
2026-05-19T06:09:00Z,901,6,9,1,0,1,0,0.1694,4,34263.26,False,none,LOW,4774,384,8.04,
2026-05-19T06:10:00Z,902,6,10,2,1,0,1,0.1528,7,14646.26,False,none,LOW,4776,385,8.06,
2026-05-19T06:11:00Z,903,6,11,4,1,1,2,0.3054,3,32360.77,False,none,LOW,4780,386,8.08,
2026-05-19T06:12:00Z,904,6,12,11,0,2,9,0.092,5,31272.96,False,none,LOW,4791,386,8.06,
2026-05-19T06:13:00Z,905,6,13,8,0,0,8,0.1815,6,30212.67,False,none,LOW,4799,386,8.04,
2026-05-19T06:14:00Z,906,6,14,6,0,1,5,0.126,4,25780.01,False,none,LOW,4805,386,8.03,
