event_id,timestamp,label,amount,merchant_category,risk_score,velocity_1h,device_type,device_fingerprint,ip_hash,region,card_type,issuing_bank,account_age_days,is_new_device,failed_auth_attempts,session_duration_sec,is_international,distance_from_home_km,chargeback_risk_band,flagged_for_review
EVT-10460,2026-05-19T01:42:19Z,fraudulent,32838.15,Crypto Exchange,0.8943,19,desktop,FP-43371,ip-599366,Southwest,Mastercard,US Bank,29,True,4,7,True,4625.1,VERY_HIGH,False
EVT-10534,2026-05-19T01:45:19Z,normal,765.18,POS Retail,0.1057,4,tablet,FP-67124,ip-457819,West,Discover,US Bank,1748,False,1,712,False,58.6,LOW,False
EVT-10939,2026-05-19T01:46:19Z,normal,135.74,POS Retail,0.0841,3,desktop,FP-31054,ip-433829,Midwest,Discover,Chase,1451,False,1,640,False,9.3,LOW,False
EVT-10123,2026-05-19T01:46:19Z,suspicious,6727.82,Subscription,0.5178,19,mobile,FP-59912,ip-412182,Northeast,Discover,Citibank,301,False,0,687,False,189.9,MEDIUM,True
EVT-10336,2026-05-19T01:46:19Z,suspicious,11597.34,ATM,0.5977,17,mobile,FP-73464,ip-972377,Southeast,Mastercard,TD Bank,3420,False,0,517,False,65.6,HIGH,True
EVT-10371,2026-05-19T01:48:19Z,normal,413.74,POS Retail,0.2447,1,tablet,FP-20620,ip-359138,Northwest,Discover,Bank of America,3227,False,1,630,False,145.2,LOW,False
EVT-10194,2026-05-19T01:48:19Z,normal,1536.08,E-Commerce,0.1478,5,tablet,FP-60883,ip-214819,West,Visa,PNC Bank,1115,False,0,203,False,145.6,LOW,False
EVT-10153,2026-05-19T01:51:19Z,normal,691.76,E-Commerce,0.0085,7,unknown,FP-97074,ip-782666,Southwest,Amex,Chase,125,False,0,274,False,55.0,LOW,False
EVT-10428,2026-05-19T01:55:19Z,normal,432.54,E-Commerce,0.2622,1,desktop,FP-60883,ip-483293,Southeast,Amex,PNC Bank,3180,False,1,829,False,193.4,LOW,False
EVT-10392,2026-05-19T01:56:19Z,normal,2478.41,POS Retail,0.2382,2,unknown,FP-35949,ip-206986,West,Visa,Capital One,276,False,0,795,False,74.3,LOW,False
EVT-10416,2026-05-19T01:56:19Z,suspicious,8775.72,E-Commerce,0.6987,11,unknown,FP-49169,ip-488883,Southwest,Mastercard,Citibank,3230,False,1,164,False,174.0,HIGH,True
EVT-10735,2026-05-19T01:57:19Z,normal,87.26,ATM,0.2769,3,unknown,FP-60804,ip-693479,Northwest,Discover,PNC Bank,127,False,1,859,False,140.6,LOW,False
EVT-10472,2026-05-19T01:57:19Z,fraudulent,33016.44,Wire Transfer,0.7764,35,mobile,FP-49304,ip-382363,Northeast,Discover,PNC Bank,18,True,3,19,False,175.2,VERY_HIGH,True
EVT-10960,2026-05-19T01:57:19Z,normal,1256.09,Subscription,0.0078,7,mobile,FP-57382,ip-962702,Northwest,Discover,Wells Fargo,997,False,0,669,False,113.1,LOW,False
EVT-10247,2026-05-19T01:57:19Z,normal,115.01,E-Commerce,0.1316,3,desktop,FP-73464,ip-119450,Northeast,Mastercard,Chase,2607,False,0,403,False,188.3,LOW,False
EVT-10217,2026-05-19T02:03:19Z,normal,3726.38,Subscription,0.248,3,desktop,FP-49304,ip-975807,Northeast,Mastercard,Chase,1111,False,1,840,False,185.2,LOW,False
EVT-10903,2026-05-19T02:04:19Z,suspicious,13212.17,Crypto Exchange,0.6766,12,mobile,FP-43371,ip-924409,Southwest,Mastercard,TD Bank,1535,False,0,263,False,138.7,HIGH,True
EVT-10394,2026-05-19T02:06:19Z,normal,281.74,POS Retail,0.1517,2,mobile,FP-51301,ip-625687,Southeast,Visa,TD Bank,3300,False,0,258,False,61.6,LOW,False
EVT-10352,2026-05-19T02:07:19Z,normal,4999.0,Subscription,0.3918,7,desktop,FP-46767,ip-749454,Northeast,Visa,Capital One,429,False,1,331,False,2.8,MEDIUM,False
EVT-10111,2026-05-19T02:10:19Z,normal,512.51,POS Retail,0.0731,1,tablet,FP-46976,ip-230071,West,Discover,Bank of America,2822,False,1,206,False,87.0,LOW,False
EVT-10320,2026-05-19T02:11:19Z,suspicious,4415.31,ATM,0.5221,11,mobile,FP-92587,ip-568604,Southwest,Visa,Capital One,3220,False,1,129,False,83.4,MEDIUM,False
EVT-10633,2026-05-19T02:14:19Z,normal,279.22,Subscription,0.0693,2,tablet,FP-20307,ip-539725,West,Amex,Bank of America,3095,False,1,678,False,72.3,LOW,False
EVT-10944,2026-05-19T02:15:19Z,suspicious,6789.35,Wire Transfer,0.5002,14,mobile,FP-26429,ip-516706,Southwest,Mastercard,TD Bank,91,False,1,159,False,94.3,MEDIUM,False
EVT-10244,2026-05-19T02:16:19Z,normal,387.85,Subscription,0.1283,4,unknown,FP-54800,ip-846484,Northwest,Mastercard,Chase,1720,False,0,615,False,149.6,LOW,False
EVT-10552,2026-05-19T02:17:19Z,normal,518.98,Crypto Exchange,0.0558,4,tablet,FP-15247,ip-628879,Southeast,Discover,PNC Bank,3531,False,1,769,False,85.9,LOW,False
EVT-10040,2026-05-19T02:19:19Z,normal,817.58,Wire Transfer,0.1632,7,mobile,FP-93407,ip-469197,Northwest,Amex,Chase,1486,False,0,897,False,119.0,LOW,False
EVT-10000,2026-05-19T02:24:19Z,normal,80.7,Wire Transfer,0.1816,5,mobile,FP-52004,ip-365277,Northwest,Discover,PNC Bank,326,False,1,686,False,21.1,LOW,False
EVT-10238,2026-05-19T02:28:19Z,normal,4999.0,ATM,0.2319,7,tablet,FP-19552,ip-226224,West,Discover,Chase,1843,False,1,630,False,199.6,LOW,False
EVT-10636,2026-05-19T02:29:19Z,suspicious,15218.96,Crypto Exchange,0.6625,17,desktop,FP-24514,ip-195307,Midwest,Amex,US Bank,2221,False,1,683,False,180.3,HIGH,True
EVT-10638,2026-05-19T02:31:19Z,suspicious,17441.89,Subscription,0.5459,10,mobile,FP-81715,ip-337172,Southwest,Discover,TD Bank,1290,False,0,524,False,196.0,MEDIUM,False
EVT-10603,2026-05-19T02:32:19Z,fraudulent,41819.79,Subscription,0.8659,31,unknown,FP-52812,ip-664577,Midwest,Mastercard,Bank of America,24,False,4,18,True,4475.9,VERY_HIGH,True
EVT-10421,2026-05-19T02:33:19Z,normal,3120.28,Crypto Exchange,0.3103,2,desktop,FP-17888,ip-360869,Midwest,Mastercard,Bank of America,3089,False,0,701,False,74.7,LOW,False
EVT-10103,2026-05-19T02:36:19Z,suspicious,8741.71,Wire Transfer,0.4907,19,desktop,FP-84047,ip-469197,Midwest,Amex,PNC Bank,797,False,0,473,False,19.4,MEDIUM,True
EVT-10387,2026-05-19T02:40:19Z,fraudulent,53244.65,Wire Transfer,0.953,37,tablet,FP-87245,ip-483293,Northwest,Amex,Wells Fargo,21,True,2,32,False,190.4,VERY_HIGH,True
EVT-10738,2026-05-19T02:42:19Z,normal,715.64,POS Retail,0.097,4,unknown,FP-78849,ip-207004,West,Amex,Capital One,2145,False,1,236,False,15.4,LOW,False
EVT-10830,2026-05-19T02:42:19Z,normal,1013.45,Crypto Exchange,0.3265,3,desktop,FP-42751,ip-436765,Midwest,Mastercard,Bank of America,1955,False,1,823,False,144.6,LOW,False
EVT-10232,2026-05-19T02:43:19Z,fraudulent,12516.48,E-Commerce,0.8302,39,unknown,FP-49498,ip-171328,Southwest,Mastercard,Wells Fargo,21,True,4,19,True,2883.3,VERY_HIGH,False
EVT-10296,2026-05-19T02:43:19Z,normal,1235.4,Subscription,0.2227,7,mobile,FP-60007,ip-550666,Northwest,Discover,Bank of America,1045,False,1,521,False,87.9,LOW,False
EVT-10250,2026-05-19T02:44:19Z,normal,189.75,Subscription,0.0597,4,tablet,FP-50540,ip-388375,Southeast,Visa,Wells Fargo,3131,False,0,443,False,48.8,LOW,False
EVT-10366,2026-05-19T02:45:19Z,normal,1358.24,Wire Transfer,0.3194,4,unknown,FP-78849,ip-555696,Northeast,Mastercard,Bank of America,1903,False,1,586,False,102.1,LOW,False
EVT-10675,2026-05-19T02:46:19Z,normal,1329.11,POS Retail,0.2168,6,unknown,FP-68910,ip-787805,Southwest,Amex,Bank of America,2975,False,1,688,False,117.8,LOW,False
EVT-10109,2026-05-19T02:46:19Z,fraudulent,17028.73,ATM,0.9821,28,unknown,FP-48970,ip-335025,Southeast,Mastercard,US Bank,20,True,2,13,False,182.5,VERY_HIGH,False
EVT-10005,2026-05-19T02:48:19Z,normal,491.58,Wire Transfer,0.343,3,unknown,FP-85751,ip-211378,Southwest,Visa,Bank of America,1633,False,0,636,False,53.3,LOW,False
EVT-10525,2026-05-19T02:49:19Z,fraudulent,46522.37,POS Retail,0.7409,40,tablet,FP-37355,ip-368917,Southeast,Mastercard,Citibank,15,False,4,18,True,2078.3,HIGH,True
EVT-10023,2026-05-19T02:50:19Z,normal,4999.0,Crypto Exchange,0.2947,7,tablet,FP-24514,ip-377800,Southwest,Mastercard,TD Bank,965,False,1,774,False,104.1,LOW,False
EVT-10732,2026-05-19T02:50:19Z,normal,678.66,Crypto Exchange,0.0964,3,unknown,FP-15743,ip-351367,Southwest,Amex,US Bank,1028,False,0,338,False,39.1,LOW,False
EVT-10455,2026-05-19T02:50:19Z,normal,268.19,Wire Transfer,0.2494,2,mobile,FP-27052,ip-757265,Southwest,Mastercard,Wells Fargo,904,False,0,262,False,58.9,LOW,False
EVT-10389,2026-05-19T02:51:19Z,normal,2669.28,E-Commerce,0.0663,3,unknown,FP-32093,ip-932607,West,Amex,PNC Bank,895,False,0,417,False,39.0,LOW,False
EVT-10919,2026-05-19T02:56:19Z,normal,2096.79,Crypto Exchange,0.0301,4,unknown,FP-64254,ip-196966,Southeast,Visa,Wells Fargo,559,False,0,122,False,175.5,LOW,False
EVT-10629,2026-05-19T02:56:19Z,suspicious,8026.14,Crypto Exchange,0.5302,13,mobile,FP-59912,ip-108924,Northwest,Visa,PNC Bank,2584,False,0,493,False,61.8,MEDIUM,True
EVT-10034,2026-05-19T02:58:19Z,suspicious,15708.98,E-Commerce,0.4577,17,tablet,FP-69787,ip-378959,Northwest,Amex,Chase,3595,False,1,524,False,194.0,MEDIUM,True
EVT-10334,2026-05-19T02:59:19Z,normal,260.3,Crypto Exchange,0.125,1,mobile,FP-54800,ip-787805,Midwest,Amex,US Bank,3421,False,0,192,False,125.9,LOW,False
EVT-10786,2026-05-19T03:00:19Z,normal,336.11,E-Commerce,0.321,5,desktop,FP-79105,ip-309376,West,Visa,Wells Fargo,2303,False,0,500,False,52.0,LOW,False
EVT-10006,2026-05-19T03:01:19Z,normal,4999.0,POS Retail,0.147,3,desktop,FP-31054,ip-356102,Southeast,Amex,TD Bank,3467,False,0,378,False,59.4,LOW,False
EVT-10179,2026-05-19T03:05:19Z,normal,721.41,Subscription,0.0607,3,unknown,FP-81610,ip-952957,Midwest,Discover,Wells Fargo,2473,False,1,523,False,164.8,LOW,False
EVT-10506,2026-05-19T03:06:19Z,suspicious,7916.01,Wire Transfer,0.6096,18,desktop,FP-40832,ip-773746,Southeast,Discover,US Bank,2041,False,0,116,False,182.1,HIGH,False
EVT-10227,2026-05-19T03:07:19Z,normal,294.48,E-Commerce,0.1889,2,unknown,FP-46574,ip-940934,Midwest,Amex,TD Bank,1062,False,1,115,False,160.1,LOW,False
EVT-10316,2026-05-19T03:08:19Z,fraudulent,56455.3,Wire Transfer,0.7211,23,mobile,FP-87272,ip-787805,Southwest,Amex,US Bank,21,False,3,23,False,120.5,HIGH,False
EVT-10754,2026-05-19T03:10:19Z,normal,1042.3,E-Commerce,0.0292,2,desktop,FP-72762,ip-345017,Northeast,Visa,US Bank,3056,False,1,391,False,146.1,LOW,False
EVT-10215,2026-05-19T03:10:19Z,normal,2462.15,Wire Transfer,0.2575,2,unknown,FP-71532,ip-495019,West,Visa,Wells Fargo,999,False,0,520,False,5.0,LOW,False
EVT-10953,2026-05-19T03:10:19Z,fraudulent,54044.44,ATM,0.7552,25,mobile,FP-77027,ip-186751,Northeast,Discover,Citibank,8,True,5,49,False,147.9,VERY_HIGH,True
EVT-10298,2026-05-19T03:12:19Z,fraudulent,50893.25,ATM,0.8666,19,unknown,FP-18475,ip-477202,Northwest,Amex,PNC Bank,4,True,3,18,True,3464.8,VERY_HIGH,False
EVT-10210,2026-05-19T03:12:19Z,normal,383.87,POS Retail,0.3802,1,unknown,FP-46767,ip-541635,Southwest,Discover,Chase,1985,False,1,104,False,187.4,MEDIUM,False
EVT-10526,2026-05-19T03:14:19Z,normal,4184.55,Subscription,0.1465,6,mobile,FP-90826,ip-490328,Midwest,Amex,Citibank,2478,False,1,268,False,158.4,LOW,False
EVT-10293,2026-05-19T03:15:19Z,normal,2107.61,Wire Transfer,0.1425,2,tablet,FP-60007,ip-359138,West,Discover,Wells Fargo,724,False,0,533,False,133.4,LOW,False
EVT-10401,2026-05-19T03:17:19Z,normal,183.0,E-Commerce,0.3425,1,mobile,FP-49088,ip-846809,Midwest,Discover,Citibank,118,False,0,625,False,123.6,LOW,False
EVT-10147,2026-05-19T03:18:19Z,normal,204.36,E-Commerce,0.1873,3,unknown,FP-64647,ip-491586,Southeast,Visa,Chase,2179,False,0,554,False,43.4,LOW,False
EVT-10409,2026-05-19T03:24:19Z,normal,4999.0,POS Retail,0.0301,6,tablet,FP-37355,ip-352457,Northwest,Amex,Capital One,2019,False,1,854,False,196.3,LOW,False
EVT-10505,2026-05-19T03:24:19Z,normal,1318.22,ATM,0.2455,5,desktop,FP-73023,ip-316873,Southwest,Discover,US Bank,951,False,1,292,False,1.9,LOW,False
EVT-10518,2026-05-19T03:24:19Z,normal,940.68,E-Commerce,0.0624,5,unknown,FP-23707,ip-316873,Northeast,Discover,Bank of America,2651,False,1,621,False,76.2,LOW,False
EVT-10010,2026-05-19T03:26:19Z,fraudulent,11440.7,ATM,0.7446,21,tablet,FP-86805,ip-307192,West,Discover,TD Bank,11,False,4,23,False,54.1,HIGH,False
EVT-10983,2026-05-19T03:28:19Z,suspicious,14175.3,E-Commerce,0.5654,18,tablet,FP-23707,ip-773746,Midwest,Amex,Bank of America,2684,False,1,888,False,136.6,HIGH,True
EVT-10278,2026-05-19T03:28:19Z,normal,553.42,ATM,0.2214,2,tablet,FP-41906,ip-747933,Southeast,Amex,US Bank,639,False,1,385,False,18.8,LOW,False
EVT-10659,2026-05-19T03:34:19Z,normal,686.87,Subscription,0.3386,6,unknown,FP-51301,ip-870951,West,Visa,Citibank,2585,False,0,448,False,164.0,LOW,False
EVT-10824,2026-05-19T03:34:19Z,normal,663.28,POS Retail,0.2825,2,tablet,FP-67124,ip-699389,Northwest,Amex,Capital One,3340,False,0,200,False,63.9,LOW,False
EVT-10156,2026-05-19T03:34:19Z,suspicious,1590.57,ATM,0.5362,10,tablet,FP-27052,ip-339282,Southwest,Amex,Capital One,2854,False,0,428,False,122.1,MEDIUM,True
EVT-10028,2026-05-19T03:38:19Z,normal,778.82,Crypto Exchange,0.1735,1,desktop,FP-72668,ip-175999,Southeast,Discover,Capital One,918,False,0,211,False,8.9,LOW,False
EVT-10671,2026-05-19T03:39:19Z,normal,997.97,POS Retail,0.308,5,tablet,FP-55093,ip-598631,Southeast,Discover,Bank of America,3063,False,1,413,False,18.3,LOW,False
EVT-10461,2026-05-19T03:41:19Z,normal,144.73,ATM,0.3498,3,unknown,FP-84945,ip-902508,Northeast,Mastercard,TD Bank,2629,False,0,256,False,45.5,LOW,False
EVT-10240,2026-05-19T03:43:19Z,normal,1064.0,POS Retail,0.0113,5,tablet,FP-81715,ip-497050,Southeast,Mastercard,TD Bank,1114,False,1,561,False,184.7,LOW,False
EVT-10139,2026-05-19T03:43:19Z,suspicious,9943.74,ATM,0.5683,9,mobile,FP-61713,ip-398411,Northwest,Visa,Wells Fargo,3548,False,0,74,False,162.4,HIGH,False
EVT-10157,2026-05-19T03:44:19Z,fraudulent,10653.87,Subscription,0.889,41,tablet,FP-18032,ip-186751,Southeast,Mastercard,Bank of America,18,True,3,9,False,185.1,VERY_HIGH,False
EVT-10090,2026-05-19T03:45:19Z,normal,2228.34,Subscription,0.3742,4,mobile,FP-16870,ip-990714,Midwest,Visa,Chase,852,False,0,552,False,135.9,MEDIUM,False
EVT-10444,2026-05-19T03:46:19Z,fraudulent,49036.95,Wire Transfer,0.8867,32,unknown,FP-99648,ip-140306,Southwest,Visa,PNC Bank,7,True,3,45,False,45.6,VERY_HIGH,False
EVT-10463,2026-05-19T03:46:19Z,suspicious,2312.98,Crypto Exchange,0.4917,19,mobile,FP-76216,ip-371961,Southeast,Mastercard,Citibank,368,False,0,412,False,117.9,MEDIUM,True
EVT-10589,2026-05-19T03:49:19Z,fraudulent,29308.74,ATM,0.8247,24,mobile,FP-85576,ip-972257,West,Mastercard,Chase,20,False,4,55,True,4742.6,VERY_HIGH,True
EVT-10530,2026-05-19T03:54:19Z,fraudulent,23266.46,Wire Transfer,0.9514,36,tablet,FP-76216,ip-912341,Midwest,Visa,US Bank,18,True,4,11,True,2650.1,VERY_HIGH,True
EVT-10504,2026-05-19T03:54:19Z,normal,97.25,Crypto Exchange,0.3009,5,tablet,FP-52440,ip-693479,Northwest,Amex,Citibank,3474,False,1,332,False,143.3,LOW,False
EVT-10542,2026-05-19T03:57:19Z,suspicious,12630.62,Wire Transfer,0.7379,9,unknown,FP-17888,ip-695494,West,Amex,Chase,3156,False,0,376,False,163.2,HIGH,True
EVT-10441,2026-05-19T03:58:19Z,suspicious,2873.93,Subscription,0.5478,10,unknown,FP-31488,ip-226305,West,Visa,Capital One,2177,False,0,114,False,149.8,MEDIUM,True
EVT-10085,2026-05-19T03:59:19Z,normal,668.18,Crypto Exchange,0.1472,6,desktop,FP-41906,ip-848000,West,Discover,Chase,1290,False,0,604,False,23.8,LOW,False
EVT-10223,2026-05-19T04:00:19Z,normal,249.89,Subscription,0.0837,2,mobile,FP-47615,ip-353110,West,Discover,US Bank,1111,False,0,659,False,152.0,LOW,False
EVT-10556,2026-05-19T04:00:19Z,suspicious,3495.39,POS Retail,0.4516,10,tablet,FP-52004,ip-316873,Midwest,Discover,Capital One,3359,False,1,606,False,65.3,MEDIUM,True
EVT-10703,2026-05-19T04:02:19Z,normal,1120.21,Crypto Exchange,0.1492,5,desktop,FP-60328,ip-545558,West,Mastercard,Bank of America,842,False,0,371,False,85.2,LOW,False
EVT-10588,2026-05-19T04:08:19Z,suspicious,5178.21,Crypto Exchange,0.6375,18,mobile,FP-54800,ip-436765,Southwest,Amex,US Bank,661,False,0,279,False,169.8,HIGH,False
EVT-10187,2026-05-19T04:08:19Z,normal,2154.91,Subscription,0.0371,6,desktop,FP-60007,ip-800875,West,Visa,Capital One,3059,False,0,651,False,101.5,LOW,False
EVT-10019,2026-05-19T04:08:19Z,normal,184.25,ATM,0.3136,5,desktop,FP-78849,ip-226305,Northeast,Amex,Wells Fargo,1579,False,1,435,False,189.2,LOW,False
EVT-10891,2026-05-19T04:09:19Z,normal,165.34,Wire Transfer,0.3399,1,unknown,FP-99648,ip-826836,West,Mastercard,TD Bank,367,False,0,483,False,171.4,LOW,False
EVT-10606,2026-05-19T04:09:19Z,normal,865.0,E-Commerce,0.2232,7,desktop,FP-22581,ip-827425,Southeast,Discover,Wells Fargo,1714,False,1,109,False,163.6,LOW,False
EVT-10992,2026-05-19T04:11:19Z,normal,2317.84,E-Commerce,0.174,5,desktop,FP-46574,ip-269402,West,Mastercard,Capital One,2818,False,0,576,False,101.5,LOW,False
EVT-10713,2026-05-19T04:12:19Z,normal,2284.0,POS Retail,0.2593,5,tablet,FP-61186,ip-198229,Southeast,Amex,Bank of America,3370,False,0,423,False,197.6,LOW,False
EVT-10114,2026-05-19T04:12:19Z,suspicious,14246.22,Subscription,0.5613,15,tablet,FP-34908,ip-233387,Southeast,Mastercard,TD Bank,2481,False,1,590,False,132.5,HIGH,True
EVT-10501,2026-05-19T04:14:19Z,suspicious,12339.85,Crypto Exchange,0.515,9,unknown,FP-76216,ip-119450,Southeast,Mastercard,PNC Bank,3187,False,0,578,False,132.4,MEDIUM,True
EVT-10084,2026-05-19T04:14:19Z,normal,227.45,Crypto Exchange,0.2156,7,unknown,FP-28132,ip-621297,Southwest,Amex,Wells Fargo,2768,False,0,391,False,51.5,LOW,False
EVT-10013,2026-05-19T04:14:19Z,suspicious,1011.61,POS Retail,0.6924,9,desktop,FP-71473,ip-939900,Midwest,Amex,PNC Bank,2718,False,0,324,False,60.4,HIGH,False
EVT-10884,2026-05-19T04:14:19Z,normal,434.17,Subscription,0.273,4,mobile,FP-70155,ip-733628,Southeast,Visa,US Bank,3026,False,0,659,False,44.9,LOW,False
EVT-10710,2026-05-19T04:14:19Z,fraudulent,25841.13,E-Commerce,0.9902,24,tablet,FP-72668,ip-122373,Northeast,Amex,TD Bank,19,True,3,44,True,2355.9,VERY_HIGH,False
EVT-10760,2026-05-19T04:15:19Z,normal,627.12,Crypto Exchange,0.0478,4,tablet,FP-84940,ip-998224,Northeast,Discover,Wells Fargo,1215,False,1,371,False,178.9,LOW,False
EVT-10699,2026-05-19T04:19:19Z,fraudulent,12994.27,ATM,0.9361,34,desktop,FP-21692,ip-312809,Southeast,Mastercard,Citibank,2,False,4,18,False,80.3,VERY_HIGH,True
EVT-10260,2026-05-19T04:22:19Z,normal,567.63,Wire Transfer,0.3048,3,tablet,FP-80822,ip-541635,West,Discover,US Bank,1251,False,1,655,False,18.3,LOW,False
EVT-10418,2026-05-19T04:22:19Z,normal,460.33,Wire Transfer,0.063,7,desktop,FP-40504,ip-335025,Northeast,Amex,Chase,486,False,1,296,False,28.5,LOW,False
EVT-10169,2026-05-19T04:23:19Z,normal,134.27,Crypto Exchange,0.1118,2,desktop,FP-18104,ip-856713,Southwest,Visa,Bank of America,2606,False,0,336,False,195.3,LOW,False
EVT-10970,2026-05-19T04:24:19Z,normal,1765.09,Subscription,0.1936,3,desktop,FP-15247,ip-628879,Southeast,Discover,Citibank,2922,False,1,812,False,10.3,LOW,False
EVT-10863,2026-05-19T04:25:19Z,suspicious,5604.28,POS Retail,0.6281,9,tablet,FP-82440,ip-800875,Southeast,Mastercard,TD Bank,3416,False,1,89,False,140.4,HIGH,True
EVT-10847,2026-05-19T04:25:19Z,normal,178.31,POS Retail,0.1409,6,mobile,FP-87272,ip-843357,Southwest,Mastercard,Bank of America,932,False,1,873,False,83.3,LOW,False
EVT-10772,2026-05-19T04:25:19Z,normal,1144.45,Crypto Exchange,0.3529,1,tablet,FP-18104,ip-122591,Southeast,Mastercard,Citibank,3427,False,1,718,False,159.7,MEDIUM,False
EVT-10544,2026-05-19T04:27:19Z,normal,2521.67,ATM,0.0626,1,unknown,FP-82440,ip-623004,Midwest,Discover,Capital One,563,False,1,856,False,178.7,LOW,False
EVT-10167,2026-05-19T04:28:19Z,fraudulent,7329.04,Subscription,0.8732,27,tablet,FP-49906,ip-172782,Midwest,Visa,Citibank,5,True,3,9,False,64.8,VERY_HIGH,True
EVT-10876,2026-05-19T04:28:19Z,suspicious,17603.58,Wire Transfer,0.49,9,tablet,FP-86805,ip-772064,Southeast,Visa,TD Bank,2316,False,1,590,False,115.9,MEDIUM,False
EVT-10265,2026-05-19T04:32:19Z,normal,3499.81,POS Retail,0.0978,6,mobile,FP-74534,ip-568604,Midwest,Amex,Bank of America,598,False,0,119,False,81.9,LOW,False
EVT-10358,2026-05-19T04:33:19Z,normal,2177.38,Crypto Exchange,0.287,2,unknown,FP-87245,ip-998224,Midwest,Mastercard,Wells Fargo,3114,False,0,519,False,165.6,LOW,False
EVT-10743,2026-05-19T04:35:19Z,normal,2460.7,ATM,0.2599,7,unknown,FP-94423,ip-339282,West,Visa,Citibank,1168,False,1,218,False,51.7,LOW,False
EVT-10834,2026-05-19T04:35:19Z,normal,36.13,Wire Transfer,0.0133,5,unknown,FP-54605,ip-670576,Midwest,Mastercard,Wells Fargo,784,False,1,830,False,157.6,LOW,False
EVT-10391,2026-05-19T04:36:19Z,normal,100.62,E-Commerce,0.0721,4,desktop,FP-35324,ip-427310,West,Discover,Capital One,1903,False,0,772,False,159.6,LOW,False
EVT-10431,2026-05-19T04:40:19Z,normal,326.52,E-Commerce,0.2316,4,mobile,FP-10662,ip-253533,Southwest,Amex,Citibank,192,False,1,786,False,188.1,LOW,False
EVT-10065,2026-05-19T04:43:19Z,normal,1092.86,ATM,0.0527,6,desktop,FP-67947,ip-694538,Midwest,Visa,Bank of America,1416,False,1,135,False,190.6,LOW,False
EVT-10246,2026-05-19T04:45:19Z,suspicious,8673.05,ATM,0.4267,15,mobile,FP-54605,ip-747515,Northeast,Mastercard,Wells Fargo,1973,False,1,242,False,80.3,MEDIUM,False
EVT-10668,2026-05-19T04:46:19Z,suspicious,4438.54,E-Commerce,0.7123,13,desktop,FP-23885,ip-276791,Northwest,Discover,PNC Bank,1828,False,1,386,False,128.5,HIGH,True
EVT-10547,2026-05-19T04:47:19Z,normal,708.49,ATM,0.218,6,mobile,FP-12044,ip-765084,Northeast,Discover,Bank of America,2437,False,0,281,False,7.6,LOW,False
EVT-10819,2026-05-19T04:47:19Z,normal,322.93,POS Retail,0.1056,6,tablet,FP-69835,ip-817134,Northwest,Mastercard,Citibank,2462,False,0,225,False,149.5,LOW,False
EVT-10848,2026-05-19T04:47:19Z,normal,751.04,POS Retail,0.054,7,mobile,FP-26429,ip-917721,Northwest,Discover,Chase,2881,False,1,684,False,198.6,LOW,False
EVT-10403,2026-05-19T04:48:19Z,normal,565.56,Subscription,0.1194,5,tablet,FP-92587,ip-360869,Northeast,Discover,TD Bank,3391,False,0,676,False,82.8,LOW,False
EVT-10125,2026-05-19T04:49:19Z,normal,807.93,Crypto Exchange,0.173,1,tablet,FP-78390,ip-843357,West,Amex,TD Bank,3084,False,1,570,False,75.7,LOW,False
EVT-10507,2026-05-19T04:51:19Z,normal,186.15,Crypto Exchange,0.2836,4,tablet,FP-18475,ip-827425,Southeast,Mastercard,Capital One,3192,False,1,718,False,130.3,LOW,False
EVT-10470,2026-05-19T04:51:19Z,normal,195.1,Subscription,0.0412,4,desktop,FP-80550,ip-378959,Northeast,Visa,Chase,929,False,1,175,False,38.6,LOW,False
EVT-10312,2026-05-19T04:52:19Z,fraudulent,55921.32,ATM,0.8944,31,tablet,FP-81715,ip-218639,Southeast,Discover,Chase,15,False,5,15,False,172.1,VERY_HIGH,True
EVT-10989,2026-05-19T04:52:19Z,suspicious,2469.95,POS Retail,0.5846,13,desktop,FP-38909,ip-993137,Northwest,Amex,US Bank,818,False,1,803,False,139.6,HIGH,True
EVT-10021,2026-05-19T04:52:19Z,normal,2419.92,Crypto Exchange,0.2444,5,desktop,FP-17127,ip-880964,Midwest,Discover,US Bank,2231,False,0,188,False,43.5,LOW,False
EVT-10483,2026-05-19T04:52:19Z,fraudulent,57350.78,POS Retail,0.9395,24,mobile,FP-17735,ip-763226,Southwest,Mastercard,Wells Fargo,22,True,5,37,False,136.4,VERY_HIGH,False
EVT-10709,2026-05-19T04:53:19Z,normal,1570.07,ATM,0.0802,7,desktop,FP-72708,ip-379290,West,Visa,Wells Fargo,1572,False,0,502,False,152.7,LOW,False
EVT-10643,2026-05-19T04:54:19Z,fraudulent,57106.1,Subscription,0.9182,27,mobile,FP-48970,ip-745200,Midwest,Mastercard,Chase,9,False,4,26,True,4970.6,VERY_HIGH,True
EVT-10782,2026-05-19T04:56:19Z,normal,1277.57,Crypto Exchange,0.2568,5,mobile,FP-54759,ip-628879,Northeast,Amex,TD Bank,486,False,1,843,False,46.1,LOW,False
EVT-10587,2026-05-19T04:58:19Z,normal,949.21,Subscription,0.0987,2,desktop,FP-52259,ip-940934,Midwest,Discover,Capital One,105,False,1,142,False,173.7,LOW,False
EVT-10091,2026-05-19T05:00:19Z,normal,136.04,Wire Transfer,0.0705,1,mobile,FP-46216,ip-887104,Southeast,Visa,Chase,1959,False,1,211,False,72.2,LOW,False
